식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),폐기율(%),출처코드,출처명,수입여부,원산지국코드,원산지국명,원산지역명,생산·채취·포획월,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
R106-208007901-0000,고구마_줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06208,고구마,0620800,해당없음,062080079,줄기,01,생것,100g,18,94.3,0.76,0.02,1.29,3.63,0,2.2,92,0.41,15,559,1,3,0,39,0.023,0.016,0.825,1.7,0,0,0.02,0,43,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-208007902-0000,고구마_줄기_말린것,R,원재료성 식품,1,식물성,06,채소류,06208,고구마,0620800,해당없음,062080079,줄기,02,말린것,100g,332,4.9,6.07,0.47,13.03,75.53,17.11,34.1,1166,7.11,270,4939,12,0,0,0,0.197,1.084,1.408,0,0,0,0.43,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-208007946-0000,고구마_줄기_삶은것,R,원재료성 식품,1,식물성,06,채소류,06208,고구마,0620800,해당없음,062080079,줄기,46,삶은것,100g,14,95.9,0.45,0.05,0.72,2.88,0,1.8,65,0.26,9,184,1,9,0,102,0.057,0.011,0.192,0,0,0,0.02,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-208007947-0000,고구마_줄기_데친것,R,원재료성 식품,1,식물성,06,채소류,06208,고구마,0620800,해당없음,062080079,줄기,47,데친것,100g,17,94.8,0.59,0.05,0.92,3.64,0,2.2,89,0.31,11,364,1,9,0,107,0.006,0.016,0.179,0,0,0,0.02,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-208007985-0000,고구마_줄기_삶아서 말린것을 삶은것,R,원재료성 식품,1,식물성,06,채소류,06208,고구마,0620800,해당없음,062080079,줄기,85,삶아서 말린것을 삶은것,100g,23,94.1,0.48,0.11,0.35,4.96,0,4.5,125,0.45,8,31,3,9,0,111,0,0.01,0,0,0,0,0.04,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-209000001-0000,사탕무_생것,R,원재료성 식품,1,식물성,06,채소류,06209,사탕무,0620900,해당없음,062090000,해당없음,01,생것,100g,77,78.5,1.8,0,1,18.7,,,11,0.8,30,343,61,0,0,0,0.01,0.06,0.1,17,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,1998-12-31,2025-02-24
R106-210002601-0000,옥수수_순_생것,R,원재료성 식품,1,식물성,06,채소류,06210,옥수수,0621000,해당없음,062100026,순,01,생것,100g,40,89.2,1.7,0.3,0.6,8.2,,,10,0.4,53,,,0,0,0,0.17,0.1,0.2,22,,,,,,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,1984-12-31,2025-02-24
R106-211002701-0000,메밀_싹_생것,R,원재료성 식품,1,식물성,06,채소류,06211,메밀,0621100,해당없음,062110027,싹,01,생것,100g,24,94.6,1.9,1.2,0.4,1.9,,3.6,11,0.9,49,106,4,1510,0,18118,0.29,0.15,1,1,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2011-12-31,2025-02-24
R106-212017701-0000,선인장_보검선인장_열매_생것,R,원재료성 식품,1,식물성,06,채소류,06212,선인장,0621201,보검선인장,062120177,열매,01,생것,100g,83,78.4,0.97,0.19,1.09,19.35,2.53,12.4,157,0.45,27,286,23,5,0,60,0.018,0.114,0.247,43.52,0,0,0.04,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-212017901-0000,선인장_보검선인장_줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06212,선인장,0621201,보검선인장,062120179,줄기,01,생것,100g,34,89.8,1.03,0.12,1.9,7.15,0.43,5,524,0.44,15,316,17,26,0,313,0.011,0.099,0.09,12.17,0,0,0.03,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-212037701-0000,선인장_저단선인장_열매_생것,R,원재료성 식품,1,식물성,06,채소류,06212,선인장,0621203,저단선인장,062120377,열매,01,생것,100g,91,76.6,0.8,0.38,1.22,21,6,14.7,222,0.38,59,316,0,5,0,65,0,0.095,0.346,43.81,0,0,0.05,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-212037901-0000,선인장_저단선인장_줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06212,선인장,0621203,저단선인장,062120379,줄기,01,생것,100g,75,79.9,0.75,0.15,1.44,17.76,0,16.3,279,0.85,28,267,,15,0,184,0,0.135,0.429,18.25,0,0,0.04,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-213002606-0000,보리_순_분말화한것,R,원재료성 식품,1,식물성,06,채소류,06213,보리,0621300,해당없음,062130026,순,06,분말화한것,100g,314,4.4,26.6,4.8,5.7,58.5,,,429,6.4,783,1438,282,109,0,1310,5.76,3.96,6.7,47,,,,,,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R106-213012601-0000,보리_쌀보리_순_생것,R,원재료성 식품,1,식물성,06,채소류,06213,보리,0621301,쌀보리,062130126,순,01,생것,100g,24,92.6,2,0.3,0.5,4.6,,,40,1.6,62,239,18,7,0,78,0.58,0.09,0.9,11,,,,,,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R106-213022601-0000,보리_올보리_순_생것,R,원재료성 식품,1,식물성,06,채소류,06213,보리,0621302,올보리,062130226,순,01,생것,100g,66,80,3.1,1.1,1.9,13.9,,,24,5.3,27,,,459,0,5511,0.24,0.2,3.9,111,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,1983-12-31,2025-02-24
R106-213032601-0000,보리_큰알보리_순_생것,R,원재료성 식품,1,식물성,06,채소류,06213,보리,0621303,큰알보리,062130326,순,01,생것,100g,24,92,2.91,0.27,0.83,3.99,0.52,3.1,19,2.22,65,211,62,191,0,2297,0.557,0.164,0.768,12.61,0,0,0.07,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-213032609-0000,보리_큰알보리_순_동결건조한것,R,원재료성 식품,1,식물성,06,채소류,06213,보리,0621303,큰알보리,062130326,순,09,동결건조한것,100g,283,3.2,28.3,3.39,13.15,51.96,2.83,41.1,553,17.87,430,5374,282,1818,0,21810,4.261,2.174,8.038,74.61,0,0,0.58,0.03,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-215004400-0000,호박즙_천연과즙,R,원재료성 식품,1,식물성,06,채소류,06215,호박즙,0621500,해당없음,062150044,천연과즙,00,해당없음,100g,21,93.9,0.64,0,0.73,4.73,3.53,0.9,13,0.13,29,271,0,1,0,8,0.036,0.03,0.216,0.19,0,0,0,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-217002801-0000,삼채_잎줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06217,삼채,0621700,해당없음,062170028,잎줄기,01,생것,100g,23,92.4,1.55,0.13,0.93,4.99,0.81,2.8,60,0.83,49,318,2,167,0,2005,0.101,0.12,1.018,12.31,0,0,0.05,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-217002847-0000,삼채_잎줄기_데친것,R,원재료성 식품,1,식물성,06,채소류,06217,삼채,0621700,해당없음,062170028,잎줄기,47,데친것,100g,28,91,2.04,0.27,0.92,5.77,0,3,71,0.73,46,296,3,225,0,2700,0.119,0.113,0.656,12.31,0,0,0.08,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2013-12-31,2025-02-24
R106-217007601-0000,삼채_뿌리_생것,R,원재료성 식품,1,식물성,06,채소류,06217,삼채,0621700,해당없음,062170076,뿌리,01,생것,100g,49,86.2,0.77,0.04,0.84,12.15,3.21,4.8,64,5.78,63,195,15,0,0,5,0.06,0.083,0.332,0.73,0,0,0.02,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-217007801-0000,삼채_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06217,삼채,0621700,해당없음,062170078,잎,01,생것,100g,24,91.9,1.95,0.2,1.15,4.8,1.82,4.1,60,3.75,46,404,4,214,0,2571,,0.099,0.201,0.59,0,0,0.06,0,26,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-217007901-0000,삼채_줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06217,삼채,0621700,해당없음,062170079,줄기,01,생것,100g,19,93.7,0.78,0.09,0.78,4.65,1.31,3.8,95,0.64,44,25,2,32,0,384,0.077,0.076,0.073,0.54,0,0,0.03,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-219007801-0000,모시풀_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06219,모시풀,0621900,해당없음,062190078,잎,01,생것,100g,64,77.5,6.61,0.71,3.33,11.85,0,5.3,877,2.31,86,602,3,782,0,9383,0.041,0.749,0.426,47.67,0,0,0.19,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2014-12-31,2025-02-24
R106-219007846-0000,모시풀_잎_삶은것,R,원재료성 식품,1,식물성,06,채소류,06219,모시풀,0621900,해당없음,062190078,잎,46,삶은것,100g,49,83.7,6.09,1.02,1.95,7.24,0,6.3,651,1.66,69,92,2,657,0,7883,0.025,0.261,0.249,2.1,0,0,0.2,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2014-12-31,2025-02-24
R106-219017801-0000,모시풀_재래종_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06219,모시풀,0621901,재래종,062190178,잎,01,생것,100g,51,83.4,4.4,1.36,2.71,8.13,1.13,5.7,895,2.46,49,96,1,261,0,3136,0.197,0.21,0.35,2.39,,0,0.11,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-220000000-0000,퉁퉁마디환(함초환),R,원재료성 식품,1,식물성,06,채소류,06220,퉁퉁마디환(함초환),0622000,해당없음,062200000,해당없음,00,해당없음,100g,262,4.3,9.28,6.14,27.68,52.6,0.94,,325,39.83,311,1763,7935,9,0,110,,0.087,0.203,1.14,0,0,0.84,0.02,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-221007801-0000,배초향(방아)_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06221,배초향(방아),0622100,해당없음,062210078,잎,01,생것,100g,55,81.7,4.87,0.46,1.84,11.13,1.52,6.4,237,3.8,69,625,2,412,0,4941,0.104,0.483,0.204,14.12,0,0,0.1,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-222000020-0000,쌈무_초절임_식초에 절인것,R,원재료성 식품,1,식물성,06,채소류,06222,쌈무,0622200,해당없음,062220000,해당없음,20,식초에 절인것,100g,15,95,0.54,0.03,1.33,3.1,1.46,2.3,16,0.16,10,138,400,0,0,0,0.038,0,0.294,1.39,0,0,0.01,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-223010001-0000,퉁퉁마디(함초)_노지_생것,R,원재료성 식품,1,식물성,06,채소류,06223,퉁퉁마디(함초),0622301,노지,062230100,해당없음,01,생것,100g,19,90.3,1.4,0.15,4.18,3.97,0,4.5,34,0.54,21,145,1409,136,0,1634,0.015,0.133,0.195,8.01,0,0,0.04,0,8,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2014-12-31,2025-02-24
R106-223020001-0000,퉁퉁마디(함초)_하우스_생것,R,원재료성 식품,1,식물성,06,채소류,06223,퉁퉁마디(함초),0622302,하우스,062230200,해당없음,01,생것,100g,19,89.8,1.34,0.15,4.58,4.13,0,3.3,58,0.36,16,133,1573,177,0,2127,0.027,0.097,0.224,6.4,0,0,0.05,0,4,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2014-12-31,2025-02-24
R106-224012601-0000,구기자_재래종_순_생것,R,원재료성 식품,1,식물성,06,채소류,06224,구기자,0622401,재래종,062240126,순,01,생것,100g,50,83.9,6.27,1.08,1.7,7.05,0.78,5.1,10,1.58,102,551,2,93,0,1117,0.077,0.274,0.175,15.82,,0,0.12,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-224017801-0000,구기자_재래종_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06224,구기자,0622401,재래종,062240178,잎,01,생것,100g,56,81.4,6.33,1.57,2.93,7.77,0.24,5.4,572,2.32,68,690,8,404,0,4853,0.127,0.399,0.228,10.22,,0,0.18,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-225007801-0000,모링가_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06225,모링가,0622500,해당없음,062250078,잎,01,생것,100g,66,80.1,4.21,1.38,1.88,12.43,2.15,6.4,313,2.46,101,556,6,148,0,1778,0.242,0.32,0.165,216.76,,0,0.11,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-226007601-0000,초석잠_뿌리_생것,R,원재료성 식품,1,식물성,06,채소류,06226,초석잠,0622600,해당없음,062260076,뿌리,01,생것,100g,76,79.2,2.3,0.56,0.94,17,0.17,2.7,14,0.89,77,478,1,0,0,0,0.063,0.057,0.061,5.2,,0,0.03,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-227000001-0000,삼붕냐와_생것,R,원재료성 식품,1,식물성,06,채소류,06227,삼붕냐와,0622700,해당없음,062270000,해당없음,01,생것,100g,27,92.1,1.62,1.09,1.35,3.84,0.24,3.8,108,1.05,17,295,186,19,0,224,0.082,0.072,0.16,4.11,,0,0.05,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2016-12-31,2025-02-24
R106-228002501-0000,울금_뿌리줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06228,울금,0622800,해당없음,062280025,뿌리줄기,01,생것,100g,87,78.5,1.79,2.56,1.42,15.73,3.83,3.1,16,0.6,67,599,11,0,0,0,0.075,0.115,0.036,2.41,,0,0.07,0,29,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2017-04-01,2025-02-24
R106-229007801-0000,배암차즈기(곰보배추)_잎_생것,R,원재료성 식품,1,식물성,06,채소류,06229,배암차즈기(곰보배추),0622900,해당없음,062290078,잎,01,생것,100g,25,92.2,1.73,0.62,0.97,4.5,1.44,2.1,88,2.5,31,391,7,22,0,261,0.146,0.191,0.937,4.65,,0,0.04,0,43,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2017-04-01,2025-02-24
R106-230007601-0000,백합_뿌리_생것,R,원재료성 식품,1,식물성,06,채소류,06230,백합,0623000,해당없음,062300076,뿌리,01,생것,100g,118,68.9,3.34,1.52,1.33,24.91,0.44,,9,0.65,78,538,2,2,0,24,0.062,0.011,0.017,6.3,,0,0.03,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-232000001-0000,루꼴라_생것,R,원재료성 식품,1,식물성,06,채소류,06232,루꼴라,0623200,해당없음,062320000,해당없음,01,생것,100g,26,90.8,3.17,0.43,1.39,4.2,0.97,1.3,159,1.5,57,524,13,385,0,4615,0.129,0.249,0.203,51,0,0,0.06,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R106-234000001-0000,아티초크_생것,R,원재료성 식품,1,식물성,06,채소류,06234,아티초크,0623400,해당없음,062340000,해당없음,01,생것,100g,47,84.9,3.27,0.15,1.13,10.51,0.99,5.4,44,1.28,90,370,94,1,0,8,0.072,0.066,1.046,11.7,0,0,0.04,0,60,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2018-12-31,2025-02-24
R106-234000008-0000,아티초크_얼린것,R,원재료성 식품,1,식물성,06,채소류,06234,아티초크,0623400,해당없음,062340000,해당없음,08,얼린것,100g,38,88.6,2.63,0.43,0.6,7.75,,3.9,19,0.5,58,248,47,0,0,,0.058,0.14,0.86,5.3,0,0,0.1,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2018-12-31,2025-02-24
R106-234000046-0000,아티초크_삶은것,R,원재료성 식품,1,식물성,06,채소류,06234,아티초크,0623400,해당없음,062340000,해당없음,46,삶은것,100g,53,84.1,2.89,0.34,0.74,11.95,0.99,5.7,21,0.61,73,286,60,1,0,8,0.05,0.089,1.11,7.4,0,0,0.08,0,60,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2018-12-31,2025-02-24
R106-234000088-0000,아티초크_얼린것을 삶은것,R,원재료성 식품,1,식물성,06,채소류,06234,아티초크,0623400,해당없음,062340000,해당없음,88,얼린것을 삶은것,100g,45,86.5,3.11,0.5,0.71,9.18,0.84,4.6,21,0.56,61,264,53,1,0,7,0.062,0.158,0.915,5,0,0,0.12,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,2,수집,2018-12-31,2025-02-24
R106-235000001-0000,뽕잎_생것,R,원재료성 식품,1,식물성,06,채소류,06235,뽕잎,0623500,해당없음,062350000,해당없음,01,생것,100g,65,78.3,6.28,0.5,2.1,12.82,2.47,10.7,243,2.99,105,688,10,429,0,5143,0.053,0.376,0.73,111.62,0,0,0.14,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-235000004-0000,뽕잎_삶아서 말린것,R,원재료성 식품,1,식물성,06,채소류,06235,뽕잎,0623500,해당없음,062350000,해당없음,04,삶아서 말린것,100g,279,10.3,26.22,2.98,7.28,53.22,0,38.4,1348,11.37,625,1865,11,927,0,11125,0.45,1.106,,10.01,0,0,0.68,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-235000046-0000,뽕잎_삶은것,R,원재료성 식품,1,식물성,06,채소류,06235,뽕잎,0623500,해당없음,062350000,해당없음,46,삶은것,100g,48,84.5,4.86,0.53,1.11,9,0.41,8.1,204,1.22,98,267,6,385,0,4617,0.044,0.178,0.476,20.74,0,0,0.11,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-235000085-0000,뽕잎_삶아서 말린것을 삶은것,R,원재료성 식품,1,식물성,06,채소류,06235,뽕잎,0623500,해당없음,062350000,해당없음,85,삶아서 말린것을 삶은것,100g,51,83.8,5.9,0.55,0.83,8.92,0.1,8.7,272,1.87,100,46,3,255,0,3064,0.015,0.303,0.137,0,0,0,0.12,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2015-12-31,2025-02-24
R106-236003801-0000,경수채_어린잎_생것,R,원재료성 식품,1,식물성,06,채소류,06236,경수채,0623600,해당없음,062360038,어린잎,01,생것,100g,26,91.4,1.68,0.24,1.09,5.57,2.1,1.7,141,0.69,55,369,40,227,0,2723,0.149,0.126,0.287,68.84,0,0,0.04,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R106-237003801-0000,적양무_어린잎_생것,R,원재료성 식품,1,식물성,06,채소류,06237,적양무,0623700,해당없음,062370038,어린잎,01,생것,100g,19,92.9,2.54,0.42,1.61,2.54,0.22,0.8,166,10.95,60,508,70,213,0,2551,0.278,0.125,0.485,34.98,0,0,0.03,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2020-04-01,2025-02-24
R106-014030083-0000,고려엉겅퀴(곤드레)_재배_말린것을 삶은 것,R,원재료성 식품,1,식물성,06,채소류,06014,고려엉겅퀴(곤드레),0601403,재배,060140300,해당없음,83,말린것을 삶은것,100g,40,88.5,3.8,0.92,0.44,6.32,0,5.7,138,1.68,43,248,0,476,0,5716,0.037,0.029,0.148,0,0,0,0.08,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-021002801-0000,고추냉이_잎줄기_생것,R,원재료성 식품,1,식물성,06,채소류,06021,고추냉이,0602100,해당없음,060210028,잎줄기,01,생것,100g,27,91.1,1.93,0.41,1.23,5.35,1.06,4.2,175,2.45,37,253,15,350,0,4205,0.236,0.106,0.129,25.34,0,0,0.05,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-043007651-0000,더덕_뿌리_구운것(팬),R,원재료성 식품,1,식물성,06,채소류,06043,더덕,0604300,해당없음,060430076,뿌리,51,구운것(팬),100g,86,76.9,3.45,0.74,0.75,18.17,6.61,8.8,38,0.73,100,262,0,1,0,8,0.052,0.017,0.19,4.38,0,0,0.03,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-053002200-0000,마늘_구근_다진것,R,원재료성 식품,1,식물성,06,채소류,06053,마늘,0605300,해당없음,060530022,구근,00,해당없음,100g,99,72.8,5,0.27,1.38,20.55,2.11,3,9,0.6,120,410,199,0,0,0,0.112,0.04,0.384,1.6,0,0,0.05,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-091060001-0000,부추_솔부추_생것,R,원재료성 식품,1,식물성,06,채소류,06091,부추,0609106,솔부추,060910600,해당없음,01,생것,100g,21,93.3,1.58,0.25,0.54,4.32,1.69,1.3,41,0.58,29,277,0,113,0,1351,0.04,0.109,0.074,14.24,0,0,0.04,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-091060047-0000,부추_솔부추_데친것,R,원재료성 식품,1,식물성,06,채소류,06091,부추,0609106,솔부추,060910600,해당없음,47,데친것,100g,24,92.8,1.53,0.35,0.47,4.81,1.69,1.5,45,0.27,30,271,0,91,0,1096,0.041,0.108,0.057,15.23,0,0,0.05,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-101183601-0000,상추_모스트청쌈_청쌍추_생것,R,원재료성 식품,1,식물성,06,채소류,06101,상추,0610118,모스트청쌈,061011836,청상추,01,생것,100g,15,94.9,1.6,0.3,0.88,2.36,0.5,1,84,0.42,25,199,8,107,0,1284,0.056,0.032,0.408,9.54,0,0,0.04,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-101193601-0000,상추_버터헤드_청쌍추_생것,R,원재료성 식품,1,식물성,06,채소류,06101,상추,0610119,버터헤드,061011936,청상추,01,생것,100g,11,96.2,1.05,0.18,0.46,2.09,1.07,0.9,30,1.07,28,205,4,143,0,1715,0.049,0.054,0.308,3.82,0,0,0.03,0,1,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R106-198060046-0000,호박_쥬키니_삶은것,R,원재료성 식품,1,식물성,06,채소류,06198,호박,0619806,쥬키니,061980600,해당없음,46,삶은것,100g,12,96.2,0.82,0.07,0.36,2.52,1.35,1,19,0.66,23,86,1,19,0,229,0.037,0.026,0.296,4.47,0,0,0.02,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2023-05-03,2025-02-24
R107-001000001-0000,검은비늘버섯_생것,R,원재료성 식품,1,식물성,07,버섯류,07001,검은비늘버섯,0700100,해당없음,070010000,해당없음,01,생것,100g,13,93.2,1.8,0.1,0.4,4.5,,,2,1,64,215,3,1,0,8,0.17,0.21,1,5,,,,,,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2006-12-31,2025-02-24
R107-001000002-0000,검은비늘버섯_말린것,R,원재료성 식품,1,식물성,07,버섯류,07001,검은비늘버섯,0700100,해당없음,070010000,해당없음,02,말린것,100g,177,10.6,20.1,2.7,4.5,62.1,,,20,6.9,213,,,0,0,0,0.57,1.83,12.5,0,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,1988-12-31,2025-02-24
R107-002000001-0000,나도팽나무버섯_생것,R,원재료성 식품,1,식물성,07,버섯류,07002,나도팽나무버섯,0700200,해당없음,070020000,해당없음,01,생것,100g,16,91.2,2.4,0,0.7,5.7,,,6,1.2,63,263,14,0,0,0,0.19,0.2,0.5,47,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2008-12-31,2025-02-24
R107-002000002-0000,나도팽나무버섯_말린것,R,원재료성 식품,1,식물성,07,버섯류,07002,나도팽나무버섯,0700200,해당없음,070020000,해당없음,02,말린것,100g,182,3.4,23.6,0.5,6.4,66.1,,,25,15.8,740,2780,64,0,0,0,0.94,1.86,5,246,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2008-12-31,2025-02-24
R107-003000001-0000,노루궁뎅이버섯_생것,R,원재료성 식품,1,식물성,07,버섯류,07003,노루궁뎅이버섯,0700300,해당없음,070030000,해당없음,01,생것,100g,13,93.3,2.57,0.41,0.79,2.89,0.54,2.5,1,0.76,71,362,2,0,0,0,0.242,0.257,0.486,0,1.14,0,0.07,0,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2018-04-01,2025-02-24
R107-003000002-0000,노루궁뎅이버섯_말린것,R,원재료성 식품,1,식물성,07,버섯류,07003,노루궁뎅이버섯,0700300,해당없음,070030000,해당없음,02,말린것,100g,179,3.9,24.5,3.2,10.6,57.8,,,41,13.4,1141,5512,57,2,0,25,5.91,4.07,31,225,,,,,0,1,농촌진흥청(국가표준식품성분표),N,,해당없음,해당없음,,1,분석,2008-12-31,2025-02-24
